ID,Artist,Track,Album,Album_type,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Channel,Views,Likes,Comments,official_video,Stream
4549,Patricio Rey y sus Redonditos de Ricota,La Bestia Pop,Gulp!,album,0.641,0.677,7,-10.142,0.033,0.051,0.112,0.069,0.896,120.666,247067,Patricio Rey y sus Redonditos de Ricota,1499573,11748,243,TRUE,34499445
4550,Patricio Rey y sus Redonditos de Ricota,Vencedores Vencidos,Un Baión para el Ojo Idiota,album,0.437,0.875,2,-5.366,0.032,0.004,0.001,0.290,0.724,145.474,208400,h4l0h0l4,1871738,9326,910,FALSE,27217177
4551,Patricio Rey y sus Redonditos de Ricota,Una Piba Con la Remera de Greenpeace,Momo Sampler,album,0.718,0.529,7,-7.982,0.027,0.006,0.001,0.053,0.479,106.092,220467,Rock Nacional Argentino,1193988,9220,203,FALSE,25521861
4552,Will Smith,Gettin' Jiggy Wit It,Big Willie Style,album,0.881,0.874,6,-4.505,0.139,0.018,0.000,0.154,0.858,107.891,227933,WillSmithVEVO,105803817,721787,24062,TRUE,283395621
4553,Will Smith,Miami,Big Willie Style,album,0.877,0.534,1,-6.178,0.150,0.034,0.000,0.044,0.890,108.170,197560,WillSmithVEVO,74314794,523667,17935,TRUE,288472630
4554,Will Smith,Arabian Nights (2019),Aladdin (Original Motion Picture Soundtrack),compilation,0.445,0.532,8,-8.018,0.041,0.254,0.000,0.109,0.465,128.776,193096,DisneyMusicVEVO,38460882,490390,17000,TRUE,78598561
4555,Will Smith,Friend Like Me,Aladdin (Original Motion Picture Soundtrack),compilation,0.688,0.732,2,-6.162,0.062,0.054,0.000,0.145,0.665,97.703,155532,DisneyMusicVEVO,111258741,845439,0,TRUE,132610771
4556,Will Smith,Prince Ali,Aladdin (Original Motion Picture Soundtrack),compilation,0.409,0.765,10,-5.674,0.104,0.057,0.000,0.092,0.365,97.383,209667,DisneyMusicVEVO,167373829,1179147,0,TRUE,89388208
4557,Will Smith,Live It Up - Official Song 2018 FIFA World Cup Russia,Live It Up (Official Song 2018 FIFA World Cup Russia),single,0.582,0.944,2,-0.928,0.185,0.006,0.000,0.547,0.800,143.970,207977,NickyJamTV,43926776,526035,46934,FALSE,137965593
4558,Will Smith,"Men In Black - From ""Men In Black"" Soundtrack",Big Willie Style,album,0.801,0.581,5,-8.491,0.068,0.097,0.000,0.097,0.656,107.545,227267,WillSmithVEVO,123676341,971758,30500,TRUE,123593517
4559,Will Smith,Está Rico,Está Rico,single,0.817,0.740,11,-4.566,0.283,0.266,0.000,0.099,0.674,130.040,215151,marcanthonyVEVO,198040556,1616301,61093,TRUE,200388707
4560,Will Smith,Hey Sexy Lady,Riddim Driven: Sexy Lady Explosion,compilation,0.929,0.557,10,-9.404,0.289,0.166,0.000,0.190,0.685,102.930,226240,RETRO MORALES TIME,224677,4720,67,FALSE,12857061
4561,Will Smith,Switch,Lost And Found,album,0.877,0.885,1,-4.966,0.170,0.007,0.000,0.557,0.517,102.507,196653,WillSmithVEVO,65221073,473680,14439,TRUE,49409825
4562,PXNDX,Los Malaventurados No Lloran,Amantes Sunt Amentes,album,0.488,0.897,8,-6.503,0.114,0.009,0.000,0.311,0.814,172.054,207787,MASTER RJ,71855,1295,39,FALSE,157861000
4563,PXNDX,Procedimientos para Llegar a un Común Acuerdo,Amantes Sunt Amentes,album,0.341,0.916,8,-4.842,0.084,0.001,0.000,0.231,0.578,159.925,194160,Movic Records,107214055,431295,18923,TRUE,80592951
4564,PXNDX,Narcisista por Excelencia,Amantes Sunt Amentes,album,0.384,0.891,7,-5.869,0.118,0.000,0.002,0.158,0.498,164.045,227347,Movic Records,39942299,206712,9018,FALSE,66603441
4565,PXNDX,Disculpa los Malos Pensamientos,Para Ti Con Desprecio,album,0.539,0.794,10,-7.638,0.070,0.001,0.000,0.106,0.603,122.065,238373,Movic Records,58143096,200558,8981,FALSE,51873235
4566,PXNDX,Nuestra Aflicción,Poetics,album,0.331,0.758,3,-6.161,0.061,0.139,0.000,0.368,0.382,188.167,306027,Movic Records,65348308,232766,14044,TRUE,36828500
4567,PXNDX,Cita en el Quirófano,Para Ti Con Desprecio,album,0.315,0.863,8,-7.120,0.093,0.003,0.000,0.097,0.547,173.869,242627,PXNDX VEVO,53425,684,39,FALSE,38540625
4568,PXNDX,Sólo a Terceros,Poetics,album,0.479,0.930,4,-4.759,0.088,0.032,0.000,0.056,0.523,150.120,272733,Movic Records,56130011,180860,10144,TRUE,30450919
4569,PXNDX,Usted,Sangre Fría,album,0.464,0.950,5,-4.555,0.068,0.059,0.000,0.305,0.370,141.983,218387,PandaVEVO,35428804,184347,7669,TRUE,30059201
4570,PXNDX,Cuando No Es Como Debiera Ser,Para Ti Con Desprecio,album,0.473,0.886,8,-6.836,0.128,0.000,0.000,0.106,0.405,126.027,238173,Movic Records,32263304,122898,6043,TRUE,26748000
4571,PXNDX,Romance en Re sostenido,Bonanza,album,0.293,0.884,3,-4.190,0.079,0.002,0.000,0.150,0.305,180.094,225147,Movic Records,5308909,35631,1979,FALSE,15064802
4572,Heroes Del Silencio,Maldito duende,Senderos De Traición - Edición Especial,album,0.374,0.850,4,-5.657,0.040,0.090,0.000,0.116,0.348,125.796,253187,Enrique Bunbury,188515677,625074,16775,TRUE,144624027
4573,Heroes Del Silencio,Entre dos tierras,Senderos De Traición - Edición Especial,album,0.458,0.746,11,-9.444,0.032,0.035,0.000,0.172,0.511,166.095,368320,Heroes Del Silencio Catálogo,190805443,791783,21894,TRUE,190985285
4574,Heroes Del Silencio,Héroe de leyenda,El Mar No Cesa- Edición Especial,album,0.698,0.605,9,-11.492,0.030,0.313,0.000,0.078,0.800,134.092,248987,Cheko Vj,27074703,104706,4976,FALSE,74732941
4575,Heroes Del Silencio,La chispa adecuada (Bendecida 3),Avalancha,album,0.647,0.402,2,-9.140,0.028,0.508,0.000,0.107,0.237,113.270,327427,Enrique Bunbury,133123057,368228,8682,TRUE,86958488
4576,Heroes Del Silencio,Apuesta por el rock 'n' roll,El Espíritu Del Vino- Edición Especial,album,0.444,0.889,7,-3.756,0.105,0.273,0.000,0.193,0.633,169.907,231307,bunbury550,55182,322,10,FALSE,35240627
4577,Heroes Del Silencio,La sirena varada,El Espíritu Del Vino- Edición Especial,album,0.416,0.924,8,-3.836,0.077,0.030,0.000,0.069,0.691,160.046,257360,Enrique Bunbury,34562110,87267,3172,TRUE,39218224
4578,Heroes Del Silencio,La carta,Senderos De Traición - Edición Especial,album,0.494,0.858,9,-5.578,0.081,0.215,0.000,0.098,0.525,170.177,187520,Diego Garcia,54087,437,22,FALSE,18097379
4579,Heroes Del Silencio,Mar adentro,El Mar No Cesa- Edición Especial,album,0.518,0.872,2,-4.286,0.032,0.055,0.001,0.117,0.468,140.349,241280,StarKiller HD,611878,6752,223,FALSE,32558434
4580,Heroes Del Silencio,Deshacer el mundo,Avalancha,album,0.424,0.912,2,-3.074,0.054,0.012,0.000,0.126,0.464,145.412,287640,Héroes Del Silencio - Topic,9231146,40884,541,TRUE,17215763
4581,Heroes Del Silencio,Malas intenciones,Senderos De Traición - Edición Especial,album,0.566,0.919,11,-2.697,0.031,0.021,0.000,0.309,0.717,111.208,229267,StarKiller HD,111066,1366,88,FALSE,17730713
4582,Bonnie Tyler,Total Eclipse of the Heart,The Very Best of Bonnie Tyler,compilation,0.431,0.723,8,-5.887,0.057,0.145,0.000,0.374,0.190,130.141,267360,bonnietylerVEVO,936853373,4505962,139245,TRUE,565848495
4583,Bonnie Tyler,"Holding Out for a Hero - From ""Footloose"" Soundtrack",Secret Dreams and Forbidden Fire,album,0.616,0.685,9,-15.289,0.040,0.025,0.000,0.049,0.895,150.055,348333,bonnietylerVEVO,140646077,1119649,41103,TRUE,320906356
4584,Bonnie Tyler,It's a Heartache,Natural Force,album,0.535,0.676,0,-6.361,0.030,0.038,0.000,0.084,0.549,118.852,215160,Bonnie Tyler,82006405,605196,13098,TRUE,112105532
4585,Bonnie Tyler,Total Eclipse of the Heart,Faster Than the Speed of Night,album,0.439,0.512,8,-12.871,0.051,0.348,0.000,0.154,0.197,131.351,418000,bonnietylerVEVO,936853373,4505962,139245,TRUE,59704806
4586,Bonnie Tyler,Holding Out for a Hero - Single Version,The Very Best of Bonnie Tyler,compilation,0.549,0.890,9,-7.973,0.061,0.006,0.001,0.128,0.840,149.092,261341,bonnietylerVEVO,140646077,1119649,41103,TRUE,25252784
4587,Bonnie Tyler,It's a Heartache,Wings,album,0.552,0.867,0,-4.066,0.032,0.026,0.000,0.121,0.495,116.976,198813,Bonnie Tyler,82006405,605196,13098,TRUE,15163105
4588,Bonnie Tyler,If You Were a Woman (And I Was a Man),Secret Dreams and Forbidden Fire,album,0.630,0.520,0,-14.214,0.032,0.390,0.000,0.265,0.781,125.572,316800,bonnietylerVEVO,9283352,102679,2033,TRUE,9534612
4589,Bonnie Tyler,Si demain...(Turn Around),Simply Believe,album,0.459,0.765,8,-3.033,0.042,0.550,0.000,0.115,0.284,135.960,231293,bonnietylerVEVO,63335101,187438,5443,TRUE,5469988
4590,Bonnie Tyler,Bitterblue,Bitterblue,album,0.524,0.676,8,-9.110,0.070,0.095,0.000,0.084,0.638,95.949,229000,bonnietylerVEVO,691180,4693,158,TRUE,7477079
4591,Bonnie Tyler,Have You Ever Seen the Rain?,Faster Than the Speed of Night,album,0.545,0.702,4,-12.182,0.054,0.088,0.000,0.198,0.496,119.976,248560,bonnietylerVEVO,5666662,33126,918,TRUE,8515383
4592,Sir Simon Rattle,"Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 13, Waltz of the Flowers",Tchaikovsky: The Nutcracker,album,0.149,0.128,2,-20.459,0.046,0.944,0.928,0.070,0.113,47.362,415813,Sir Simon Rattle - Topic,280316,6070,19,TRUE,37112679
4593,Sir Simon Rattle,Barber: Adagio for Strings,Barber: Adagio for Strings,single,0.064,0.074,10,-24.133,0.054,0.974,0.861,0.280,0.031,72.616,537427,Berliner Philharmoniker,43099,902,33,TRUE,24001841
4594,Sir Simon Rattle,"Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 14a, Pas de deux. Andante maestoso",Tchaikovsky: The Nutcracker,album,0.139,0.148,7,-18.882,0.039,0.929,0.954,0.106,0.079,142.536,306533,Sir Simon Rattle - Topic,219577,5551,19,TRUE,14647125
4595,Sir Simon Rattle,"Tchaikovsky: The Nutcracker, Op. 71, Act I, Scene 1: No. 2, March",Tchaikovsky: The Nutcracker,album,0.444,0.116,4,-23.172,0.041,0.977,0.868,0.086,0.512,150.319,145613,Warner Classics,32437,502,18,TRUE,16145328
4596,Sir Simon Rattle,"Tchaikovsky: The Nutcracker, Op. 71: Miniature Overture",Tchaikovsky: The Nutcracker,album,0.422,0.046,10,-26.781,0.040,0.977,0.839,0.056,0.337,118.922,189085,Sir Simon Rattle - Topic,61684,563,2,TRUE,12122349
4597,Sir Simon Rattle,"Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 14c, Pas de deux. Variation II ""Dance of the Sugar Plum Fairy""",Tchaikovsky: The Nutcracker,album,0.317,0.021,4,-31.800,0.035,0.913,0.775,0.170,0.046,111.004,145147,Sir Simon Rattle - Topic,89503,1399,2,TRUE,11510097
4598,Sir Simon Rattle,"Piano Concerto No. 5 in E-Flat Major, Op. 73 ""Emperor"": II. Adagio un poco mosso",Beethoven: The Piano Concertos,album,0.227,0.023,11,-29.761,0.043,0.988,0.909,0.103,0.040,84.990,498867,Deutsche Grammophon - DG,411964,6858,362,FALSE,19481743
4599,Sir Simon Rattle,"Tchaikovsky: The Nutcracker, Op. 71, Act I, Scene 1: No. 1, Decoration of the Christmas Tree",Tchaikovsky: The Nutcracker,album,0.241,0.099,9,-26.281,0.042,0.920,0.934,0.103,0.099,106.902,227288,Sir Simon Rattle - Topic,24472,206,1,TRUE,6929149
4600,Sir Simon Rattle,"Tchaikovsky: The Nutcracker, Op. 71, Act I, Scene 1: No. 3, Children's Galop and Entry of the Parents",Tchaikovsky: The Nutcracker,album,0.256,0.246,0,-21.403,0.049,0.901,0.297,0.578,0.639,62.102,134192,Sir Simon Rattle - Topic,9774,64,0,TRUE,6539154
4601,Sir Simon Rattle,"Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 12d, Divertissement. Trepak, Russian Dance",Tchaikovsky: The Nutcracker,album,0.395,0.500,7,-15.975,0.044,0.919,0.667,0.091,0.851,157.195,69120,Sir Simon Rattle - Topic,41530,520,6,TRUE,7527716
4602,Boyz II Men,End Of The Road,Cooleyhighharmony (Bonus Tracks Version),album,0.640,0.427,5,-9.290,0.024,0.066,0.000,0.058,0.529,149.703,351467,BoyzIIMenVEVO,253110030,1399196,44571,TRUE,249421736
4603,Boyz II Men,One Sweet Day,Daydream,album,0.568,0.495,1,-8.964,0.030,0.353,0.000,0.084,0.303,128.234,281067,MariahCareyVEVO,283505590,1178769,45004,TRUE,149580844
4604,Boyz II Men,I'll Make Love To You,II,album,0.567,0.501,2,-8.038,0.024,0.100,0.000,0.099,0.200,142.589,236773,BoyzIIMenVEVO,183987384,861884,23242,TRUE,215943283
4605,Boyz II Men,On Bended Knee,II,album,0.631,0.516,8,-8.225,0.035,0.413,0.000,0.115,0.180,116.654,329800,BoyzIIMenVEVO,140877852,623436,21966,TRUE,101789360
4606,Boyz II Men,Motownphilly,Cooleyhighharmony (Bonus Tracks Version),album,0.754,0.857,2,-9.699,0.061,0.014,0.000,0.278,0.785,114.144,235227,BoyzIIMenVEVO,13707775,141443,6200,TRUE,59573547
4607,Boyz II Men,If You Leave Me Now (feat. Boyz II Men),Voicenotes,album,0.362,0.268,6,-7.757,0.040,0.909,0.000,0.150,0.394,81.912,243160,Charlie Puth,10860470,231582,9164,TRUE,47292906
4608,Boyz II Men,Let It Snow,The Best Of/20th Century Masters: The Christmas Collection,compilation,0.697,0.409,0,-11.238,0.037,0.685,0.000,0.114,0.542,124.382,251133,BoyzIIMenVEVO,11271839,98210,3418,TRUE,19549390
4609,Boyz II Men,Water Runs Dry,II,album,0.589,0.368,0,-12.979,0.026,0.475,0.000,0.108,0.523,89.626,201400,BoyzIIMenVEVO,67225344,305811,12094,TRUE,43167338
4610,Boyz II Men,Roll Wit Me,Full Circle,album,0.890,0.558,8,-3.036,0.067,0.001,0.000,0.029,0.747,101.950,211840,C. A.,3065326,18530,522,FALSE,15635771
4611,Boyz II Men,The Color of Love,Full Circle,album,0.498,0.508,2,-5.883,0.035,0.033,0.000,0.136,0.199,74.866,290933,BoyzIIMenVEVO,13757206,51339,1878,TRUE,11128973
4612,Antônio Carlos Jobim,Águas De Março,Elis & Tom,album,0.654,0.393,3,-13.392,0.129,0.865,0.000,0.123,0.533,143.801,214366,Weedy Weed Smoker,288,7,0,FALSE,129664764
4613,Antônio Carlos Jobim,Só Tinha De Ser Com Você,Elis & Tom,album,0.793,0.372,10,-15.491,0.051,0.687,0.573,0.105,0.482,120.134,233544,Raphael Malanconi,143819,1858,41,FALSE,55027941
4614,Antônio Carlos Jobim,Pela Luz dos Olhos Teus - Bonus Track,Miucha & Tom Jobim Vol. 1,album,0.451,0.277,9,-11.615,0.059,0.876,0.000,0.118,0.783,116.679,164160,MiuchaeTomJobimVEVO,4531439,132582,2011,TRUE,33501676
4615,Antônio Carlos Jobim,The Girl From Ipanema,Sinatra/Jobim: The Complete Reprise Recordings,album,0.541,0.321,5,-14.418,0.033,0.714,0.003,0.101,0.549,133.531,200360,CaioFernandes4,84413,1379,27,FALSE,41110165
4616,Antônio Carlos Jobim,Corcovado,"The Composer Of Desafinado, Plays",album,0.623,0.191,5,-22.171,0.033,0.315,0.696,0.059,0.646,121.189,145960,Musicalidade,2099,89,2,TRUE,24731026
4617,Antônio Carlos Jobim,Para Machuchar Meu Coracao,The Girl From Ipanema - The Bossa Nova Years,album,0.612,0.156,3,-15.823,0.040,0.962,0.003,0.102,0.415,131.090,304827,Good Vibe,3555,100,0,FALSE,44497356
4618,Antônio Carlos Jobim,Wave,Wave,album,0.552,0.314,7,-20.681,0.034,0.831,0.831,0.086,0.873,144.921,176907,JazzBreakTV,1641265,17664,482,FALSE,22443978
4619,Antônio Carlos Jobim,Garota De Ipanema,"The Unknown Antonio Carlos ""Tom"" Jobim",album,0.419,0.354,0,-13.401,0.039,0.929,0.836,0.152,0.126,139.082,239613,CaioFernandes4,84413,1379,27,FALSE,5794250
4620,Antônio Carlos Jobim,Triste,Elis & Tom,album,0.650,0.322,7,-16.298,0.122,0.577,0.121,0.071,0.448,136.007,162867,Rodrigo Cantillano,197353,1956,45,FALSE,22893059
4621,Antônio Carlos Jobim,O Morro Não Tem Vez,"The Composer Of Desafinado, Plays",album,0.646,0.240,7,-20.377,0.041,0.391,0.887,0.081,0.917,143.967,200867,Gaët Bt,96822,1283,42,FALSE,21779397
4622,Boston,More Than a Feeling,Boston,album,0.377,0.681,7,-8.039,0.030,0.001,0.002,0.050,0.285,108.789,285133,BostonVEVO,26111453,239717,9748,TRUE,632278059
4623,Boston,Peace of Mind,Boston,album,0.419,0.677,4,-6.183,0.034,0.001,0.000,0.211,0.684,127.678,303587,BostonVEVO,10605802,83525,3852,TRUE,162260550
4624,Boston,Amanda,Third Stage,album,0.449,0.424,7,-14.060,0.032,0.320,0.000,0.107,0.259,125.494,256200,Mauricio batista de queiroz,869601,9246,569,FALSE,75931662
4625,Boston,Smokin',Boston,album,0.197,0.796,2,-7.335,0.065,0.001,0.417,0.187,0.522,175.020,261387,BostonVEVO,251365,4369,135,TRUE,68327595
4626,Boston,Foreplay / Long Time,Boston,album,0.435,0.657,5,-8.868,0.055,0.010,0.007,0.092,0.209,118.704,467640,BostonVEVO,14560556,93137,6293,TRUE,99086087
4627,Boston,Rock & Roll Band,Boston,album,0.487,0.838,4,-6.153,0.043,0.004,0.000,0.377,0.655,136.741,180347,Bearded Heavy,3226062,16518,992,FALSE,31883740
4628,Boston,Don't Look Back,Don't Look Back,album,0.359,0.717,2,-10.309,0.041,0.015,0.004,0.360,0.470,121.878,360333,BostonVEVO,9947235,65364,4743,TRUE,36834885
4629,Boston,Hitch a Ride,Boston,album,0.383,0.814,3,-7.230,0.041,0.001,0.004,0.101,0.569,116.454,251733,BostonVEVO,2388325,18013,1577,TRUE,24537445
4630,Boston,Something About You,Boston,album,0.265,0.750,6,-7.338,0.057,0.001,0.000,0.097,0.364,131.464,227907,BostonVEVO,143262,2226,103,TRUE,10960777
4631,Boston,Let Me Take You Home Tonight,Boston,album,0.488,0.634,2,-7.232,0.035,0.004,0.000,0.254,0.681,76.698,286680,BostonVEVO,117785,1877,35,TRUE,12696524
4632,Kid Rock,All Summer Long,Rock n Roll Jesus,album,0.700,0.864,7,-3.629,0.028,0.021,0.000,0.096,0.887,102.997,297587,Kid Rock,90366300,352287,10324,TRUE,387780639
4633,Kid Rock,Picture (feat. Sheryl Crow),Cocky,album,0.692,0.496,7,-7.332,0.024,0.172,0.000,0.107,0.376,97.945,298960,Kid Rock,301471473,1370129,32164,TRUE,153156584
4634,Kid Rock,Bawitdaba,Devil Without a Cause,album,0.551,0.939,11,-5.371,0.171,0.002,0.000,0.109,0.367,90.592,265840,Kid Rock,45439378,267690,9017,TRUE,96097726
4635,Kid Rock,Cowboy,Devil Without a Cause,album,0.608,0.897,1,-2.921,0.291,0.085,0.000,0.108,0.868,166.652,257867,Kid Rock,63064835,302405,8490,TRUE,88194456
4636,Kid Rock,Only God Knows Why,Devil Without a Cause,album,0.628,0.749,4,-5.180,0.030,0.057,0.002,0.134,0.310,129.200,327667,Kid Rock,262268352,1186617,41521,TRUE,54141250
4637,Kid Rock,Cocky,Cocky,album,0.617,0.921,9,-3.200,0.179,0.161,0.000,0.089,0.688,184.028,237507,Kid Rock,9538970,59714,1694,TRUE,26837334
4638,Kid Rock,You Never Met a Motherfucker Quite Like Me,Cocky,album,0.766,0.681,7,-6.919,0.057,0.151,0.000,0.266,0.853,141.940,291800,Bryton Rhodes,786246,7335,172,FALSE,25667489
4639,Kid Rock,Born Free,Born Free,album,0.592,0.917,9,-1.278,0.028,0.006,0.000,0.112,0.682,127.439,264533,Kid Rock,80006664,326284,16840,TRUE,33209688
4640,Kid Rock,First Kiss,First Kiss,album,0.615,0.889,4,-2.539,0.037,0.004,0.000,0.095,0.659,131.960,280347,Kid Rock,43814814,196030,6100,TRUE,31501100
4641,Kid Rock,Devil Without a Cause,Devil Without a Cause,album,0.671,0.933,1,-4.210,0.215,0.046,0.000,0.123,0.455,92.329,332640,Kid Rock,2961411,25066,513,TRUE,16350873
4642,The All-American Rejects,Gives You Hell,When The World Comes Down,album,0.718,0.691,4,-6.440,0.039,0.016,0.000,0.063,0.552,100.008,213107,AllAmericanRjctsVEVO,172694146,1263743,47315,TRUE,474906192
4643,The All-American Rejects,Dirty Little Secret,Move Along,album,0.465,0.954,10,-4.251,0.044,0.000,0.000,0.573,0.458,143.850,193653,AllAmericanRjctsVEVO,105939318,654574,75534,TRUE,343997810
4644,The All-American Rejects,Move Along,Move Along,album,0.518,0.916,3,-3.858,0.045,0.000,0.000,0.291,0.646,109.864,238880,AllAmericanRjctsVEVO,71392509,460958,26421,TRUE,214055383
4645,The All-American Rejects,"Swing, Swing",The All-American Rejects,album,0.553,0.717,7,-5.857,0.032,0.000,0.128,0.039,0.318,127.947,233267,AllAmericanRjctsVEVO,40470914,191411,11656,TRUE,134499290
4646,The All-American Rejects,It Ends Tonight,Move Along,album,0.454,0.636,0,-4.731,0.027,0.002,0.000,0.154,0.313,87.890,244827,AllAmericanRjctsVEVO,64242034,338960,20006,TRUE,97451929
4647,The All-American Rejects,I Wanna,When The World Comes Down,album,0.415,0.913,7,-5.361,0.048,0.001,0.000,0.284,0.427,164.289,208600,AllAmericanRjctsVEVO,9722672,56159,3800,TRUE,23796923
4648,The All-American Rejects,My Paper Heart,The All-American Rejects,album,0.496,0.849,0,-4.975,0.037,0.000,0.000,0.354,0.828,171.965,228867,Melissa Terry,337003,1385,177,FALSE,16412965
4649,The All-American Rejects,Sweat,Sweat,single,0.647,0.512,5,-4.162,0.071,0.002,0.000,0.069,0.695,135.171,183956,AllAmericanRjctsVEVO,4238494,42923,2757,TRUE,21391936
4650,The All-American Rejects,The Last Song,The All-American Rejects,album,0.322,0.879,1,-3.297,0.066,0.032,0.081,0.267,0.227,179.911,300387,AllAmericanRjctsVEVO,13697099,57288,4990,TRUE,9330319
4651,The All-American Rejects,Jack's Lament,The Jack 2 Pack (The Nightmare Before Christmas),compilation,0.411,0.336,4,-7.999,0.030,0.726,0.000,0.191,0.258,109.855,194067,The All-American Rejects,290248,5482,118,TRUE,7552913
4652,Dybbukk,I'm Only a Fool for You,I'm Only a Fool for You,single,0.632,0.322,8,-7.652,0.047,0.031,0.535,0.440,0.367,70.917,61176,Atakan Music Channel,36554,832,16,FALSE,62408547
4653,Dybbukk,It's Not So Bad,It's Not So Bad,single,0.758,0.488,1,-9.124,0.109,0.005,0.294,0.418,0.399,137.506,140617,Diezoxm,27811,552,27,FALSE,62573521
4654,Dybbukk,Enim er'u,Enim er'u,single,0.664,0.110,8,-21.273,0.036,0.763,0.813,0.091,0.281,100.062,138658,Atakan Music Channel,7630,241,10,FALSE,22145948
4655,Dybbukk,The Beach - Instrumental Slow,The Beach - Instrumental Slow,single,0.631,0.120,0,-21.463,0.035,0.871,0.842,0.111,0.074,118.840,133381,leksa,3269365,93996,3225,FALSE,5358075
4656,Dybbukk,Another Love - Sped Up,Another Love (Sped Up),single,0.426,0.606,7,-12.203,0.091,0.552,0.000,0.170,0.213,143.777,203349,Julx,11342149,144513,1798,FALSE,3306908
4657,Dybbukk,Alors on Danse Slowed,Alors on Danse Slowed,single,0.698,0.502,7,-8.716,0.048,0.104,0.909,0.063,0.818,85.022,73483,Dybbukk - Topic,2403,61,0,TRUE,11947384
4659,Dybbukk,Star Shopping (Slowed),Star Shopping (Slowed),single,0.497,0.067,0,-36.062,0.033,0.989,0.899,0.112,0.702,154.121,78735,Dybbukk Covers - Topic,60198,2352,0,TRUE,4013024
4660,Dybbukk,Another Love - Slowed and Muffled,Another Love (Slowed and Muffled),single,0.267,0.137,1,-30.893,0.042,0.976,0.855,0.120,0.040,69.347,285673,Atakan Music Channel,26531,901,12,FALSE,19326087
4661,Dybbukk,Another Love - (Slowed),Another Love (Slowed),single,0.411,0.425,1,-14.486,0.044,0.664,0.002,0.113,0.091,106.282,284096,Dybbukk,540,19,0,TRUE,20415617
4662,Kansas,Dust in the Wind,Point Of Know Return (Expanded Edition),album,0.475,0.322,7,-10.687,0.028,0.367,0.001,0.110,0.387,93.503,206267,kansasVEVO,222743611,1576828,49971,TRUE,529832569
4663,Kansas,Carry on Wayward Son,Leftoverture (Expanded Edition),album,0.482,0.786,7,-5.735,0.032,0.003,0.000,0.446,0.793,126.755,323000,kansasVEVO,74404520,712626,26873,TRUE,505197082
